brand_name,property,city,room_type,available_contracts,run_time,instalment_id,name,academic_year,price,available,start_date,end_date,contract_length,weeks_remaining,base_hub_url,updated_at,pricing_updated_at
Prestige Student Living,Cosmos,Sheffield,Deluxe Cluster Studio,2,2026-07-01T19:18:30Z,7244,Cosmos - Deluxe Cluster Studio V1 - 26/27 - 05/09 - 51wk 2026,2026 / 2027,135,true,2026-09-05,2027-08-28,51,51,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Cosmos&roomType=Deluxe+Cluster+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:30.000000Z,
Prestige Student Living,Cosmos,Sheffield,Deluxe Cluster Studio,2,2026-07-01T19:18:30Z,7245,Cosmos - Deluxe Cluster Studio V1 - 26/27 - 05/09 - 44wk 2026,2026 / 2027,140,true,2026-09-05,2027-07-10,44,44,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Cosmos&roomType=Deluxe+Cluster+Studio&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:28.000000Z,
Prestige Student Living,Cosmos,Sheffield,One Bedroom Apartment,1,2026-07-01T19:18:30Z,7258,Cosmos - One Bed Apartment - 26/27 - 05/09 - 51wk 2026,2026 / 2027,165,true,2026-09-05,2027-08-28,51,51,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Cosmos&roomType=One+Bedroom+Apartment&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:28.000000Z,
Prestige Student Living,Cosmos,Sheffield,Premium Cluster Studio,2,2026-07-01T19:18:30Z,7248,Cosmos - Premium Cluster Studio V1 - 26/27 - 05/09 - 51wk 2026,2026 / 2027,140,true,2026-09-05,2027-08-28,51,51,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Cosmos&roomType=Premium+Cluster+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:28.000000Z,
Prestige Student Living,Cosmos,Sheffield,Premium Cluster Studio,2,2026-07-01T19:18:30Z,7249,Cosmos - Premium Cluster Studio V1 - 26/27 - 05/09 - 44wk 2026,2026 / 2027,145,true,2026-09-05,2027-07-10,44,44,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Cosmos&roomType=Premium+Cluster+Studio&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:28.000000Z,
Prestige Student Living,Cosmos,Sheffield,Premium One Bed Apartment,2,2026-07-01T19:18:30Z,7260,Cosmos - Premium One Bed Apartment V1 - 26/27 - 05/09 - 51wk 2026,2026 / 2027,190,true,2026-09-05,2027-08-28,51,51,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Cosmos&roomType=Premium+One+Bed+Apartment&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:28.000000Z,
Prestige Student Living,Cosmos,Sheffield,Premium One Bed Apartment,2,2026-07-01T19:18:30Z,7261,Cosmos - Premium One Bed Apartment V1 - 26/27 - 05/09 - 44wk 2026,2026 / 2027,195,true,2026-09-05,2027-07-10,44,44,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Cosmos&roomType=Premium+One+Bed+Apartment&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:28.000000Z,
Prestige Student Living,Cosmos,Sheffield,Premium Studio,2,2026-07-01T19:18:30Z,7254,Cosmos - Premium Studio V1 - 26/27 - 05/09 - 51wk 2026,2026 / 2027,157,true,2026-09-05,2027-08-28,51,51,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Cosmos&roomType=Premium+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:28.000000Z,
Prestige Student Living,Cosmos,Sheffield,Premium Studio,2,2026-07-01T19:18:30Z,7255,Cosmos - Premium Studio V1 - 26/27 - 05/09 - 44wk 2026,2026 / 2027,165,true,2026-09-05,2027-07-10,44,44,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Cosmos&roomType=Premium+Studio&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:28.000000Z,
Prestige Student Living,Cosmos,Sheffield,Premium Studio Accessible,2,2026-07-01T19:18:30Z,7256,Cosmos - Premium Studio Accessible V1 - 26/27 - 05/09 - 51wk 2026,2026 / 2027,155,true,2026-09-05,2027-08-28,51,51,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Cosmos&roomType=Premium+Studio+Accessible&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:28.000000Z,
Prestige Student Living,Cosmos,Sheffield,Premium Studio Accessible,2,2026-07-01T19:18:30Z,7257,Cosmos - Premium Studio Accessible V1 - 26/27 - 05/09 - 44wk 2026,2026 / 2027,160,true,2026-09-05,2027-07-10,44,44,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Cosmos&roomType=Premium+Studio+Accessible&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:28.000000Z,
Prestige Student Living,Cosmos,Sheffield,Ultra Cluster Studio,2,2026-07-01T19:18:30Z,7250,Cosmos - Ultra Cluster Studio V1 - 26/27 - 05/09 - 51wk 2026,2026 / 2027,145,true,2026-09-05,2027-08-28,51,51,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Cosmos&roomType=Ultra+Cluster+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:28.000000Z,
Prestige Student Living,Cosmos,Sheffield,Ultra Cluster Studio,2,2026-07-01T19:18:30Z,7251,Cosmos - Ultra Cluster Studio V1 - 26/27 - 05/09 - 44wk 2026,2026 / 2027,150,true,2026-09-05,2027-07-10,44,44,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Cosmos&roomType=Ultra+Cluster+Studio&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:28.000000Z,
Prestige Student Living,Crown House,Sheffield,1 Bed Apartment,2,2026-07-01T19:18:30Z,4877,Crown House - 1 Bed Apartment - 26/27 - 12/09 - 51wk 2026,2026 / 2027,260,true,2026-09-12,2027-09-04,51,51,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Crown+House&roomType=1+Bed+Apartment&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Prestige Student Living,Crown House,Sheffield,1 Bed Apartment,2,2026-07-01T19:18:30Z,4878,Crown House - 1 Bed Apartment - 26/27 - 12/09 - 44wk 2026,2026 / 2027,270,true,2026-09-12,2027-07-17,44,44,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Crown+House&roomType=1+Bed+Apartment&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Prestige Student Living,Crown House,Sheffield,2 Bed Apartment,3,2026-07-01T19:18:30Z,4880,Crown House - 2 Bed Apartment - 26/27 - 12/09 - 51wk 2026,2026 / 2027,125,true,2026-09-12,2027-09-04,51,51,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Crown+House&roomType=2+Bed+Apartment&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Prestige Student Living,Crown House,Sheffield,2 Bed Apartment,3,2026-07-01T19:18:30Z,4881,Crown House - 2 Bed Apartment - 26/27 - 12/09 - 44wk 2026,2026 / 2027,135,true,2026-09-12,2027-07-17,44,44,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Crown+House&roomType=2+Bed+Apartment&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Prestige Student Living,Crown House,Sheffield,2 Bed Apartment,3,2026-07-01T19:18:30Z,4879,Crown House - 2 Bed Apartment - 25/26 - 28/02 - 27wk 2026,2025 / 2026,140,true,2026-02-28,2026-09-05,27,9,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Crown+House&roomType=2+Bed+Apartment&tenancyLength=27+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:16.000000Z,
Homes for Students,Crown House,Reading,2 Bed Flat,3,2026-07-01T19:18:30Z,4920,Crown House Reading - 2 Bed Flat - 25/26 - 28/02 - 20wk 2026,2025 / 2026,205,true,2026-02-28,2026-07-18,20,2,https://hfs.bookings.basepms.com/?city=Reading&property=Crown+House+Reading&roomType=2+Bed+Flat&tenancyLength=20+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:16.000000Z,
Homes for Students,Crown House,Reading,2 Bed Flat,3,2026-07-01T19:18:30Z,4921,Crown House Reading - 2 Bed Flat - 25/26 - 28/02 - 27wk 2026,2025 / 2026,205,true,2026-02-28,2026-09-05,27,9,https://hfs.bookings.basepms.com/?city=Reading&property=Crown+House+Reading&roomType=2+Bed+Flat&tenancyLength=27+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:16.000000Z,
Homes for Students,Crown House,Reading,2 Bed Flat,3,2026-07-01T19:18:30Z,4922,Crown House Reading - 2 Bed Flat - 26/27 - 12/09 - 51wk 2026,2026 / 2027,215,true,2026-09-12,2027-09-04,51,51,https://hfs.bookings.basepms.com/?city=Reading&property=Crown+House+Reading&roomType=2+Bed+Flat&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:23.000000Z,
Homes for Students,Crown House,Reading,Classic Ensuite,4,2026-07-01T19:18:30Z,4904,Crown House Reading - Classic Ensuite - 26/27 - 12/09 - 51wk 2026,2026 / 2027,209,true,2026-09-12,2027-09-04,51,51,https://hfs.bookings.basepms.com/?city=Reading&property=Crown+House+Reading&roomType=Classic+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-03-01T17:46:15.000000Z,
Homes for Students,Crown House,Reading,Classic Ensuite,4,2026-07-01T19:18:30Z,4908,Crown House Reading - Classic Ensuite - 26/27 - 12/09 - 44wk 2026,2026 / 2027,205,true,2026-09-12,2027-07-17,44,44,https://hfs.bookings.basepms.com/?city=Reading&property=Crown+House+Reading&roomType=Classic+Ensuite&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-03-01T17:46:15.000000Z,
Homes for Students,Crown House,Reading,Classic Ensuite,4,2026-07-01T19:18:30Z,4901,Crown House Reading - Classic Ensuite - 25/26 - 28/02 - 20wk 2026,2025 / 2026,209,true,2026-02-28,2026-07-18,20,2,https://hfs.bookings.basepms.com/?city=Reading&property=Crown+House+Reading&roomType=Classic+Ensuite&tenancyLength=20+weeks&academicYear=2025+%2F+2026,2026-03-01T17:46:15.000000Z,
Homes for Students,Crown House,Reading,Classic Ensuite,4,2026-07-01T19:18:30Z,4902,Crown House Reading - Classic Ensuite - 25/26 - 28/02 - 27wk 2026,2025 / 2026,209,true,2026-02-28,2026-09-05,27,9,https://hfs.bookings.basepms.com/?city=Reading&property=Crown+House+Reading&roomType=Classic+Ensuite&tenancyLength=27+weeks&academicYear=2025+%2F+2026,2026-03-01T17:46:15.000000Z,
Homes for Students,Crown House,Reading,Classic Ensuite Plus,1,2026-07-01T19:18:30Z,4899,Crown House Reading - Classic Ensuite Plus - 26/27 - 12/09 - 51wk 2026,2026 / 2027,245,true,2026-09-12,2027-09-04,51,51,https://hfs.bookings.basepms.com/?city=Reading&property=Crown+House+Reading&roomType=Classic+Ensuite+Plus&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-03-01T17:46:15.000000Z,
Prestige Student Living,Crown House,Brighton,Classic Plus Studio,3,2026-07-01T19:18:30Z,4937,Crown House Brighton - Classic Plus Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,270,true,2026-09-12,2027-09-04,51,51,https://prestige.hfs.bookings.basepms.com/?city=Brighton&property=Crown+House+Brighton&roomType=Classic+Plus+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Prestige Student Living,Crown House,Brighton,Classic Plus Studio,3,2026-07-01T19:18:30Z,4938,Crown House Brighton - Classic Plus Studio - 26/27 - 12/09 - 44wk 2026,2026 / 2027,0,true,2026-09-12,2027-07-17,44,44,https://prestige.hfs.bookings.basepms.com/?city=Brighton&property=Crown+House+Brighton&roomType=Classic+Plus+Studio&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Prestige Student Living,Crown House,Brighton,Classic Plus Studio,3,2026-07-01T19:18:30Z,6140,Crown House Brighton - Classic Plus Studio - 25/26 - 28/02 - 18wk 2026,2025 / 2026,275,true,2026-02-28,2026-07-04,18,0,https://prestige.hfs.bookings.basepms.com/?city=Brighton&property=Crown+House+Brighton&roomType=Classic+Plus+Studio&tenancyLength=18+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:16.000000Z,
Prestige Student Living,Crown House,Brighton,Classic Plus Studio Sea View,3,2026-07-01T19:18:30Z,4940,Crown House Brighton - Classic Plus Studio Sea View - 26/27 - 12/09 - 51wk 2026,2026 / 2027,265,true,2026-09-12,2027-09-04,51,51,https://prestige.hfs.bookings.basepms.com/?city=Brighton&property=Crown+House+Brighton&roomType=Classic+Plus+Studio+Sea+View&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Prestige Student Living,Crown House,Brighton,Classic Plus Studio Sea View,3,2026-07-01T19:18:30Z,4941,Crown House Brighton - Classic Plus Studio Sea View - 26/27 - 12/09 - 44wk 2026,2026 / 2027,275,true,2026-09-12,2027-07-17,44,44,https://prestige.hfs.bookings.basepms.com/?city=Brighton&property=Crown+House+Brighton&roomType=Classic+Plus+Studio+Sea+View&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Prestige Student Living,Crown House,Brighton,Classic Plus Studio Sea View,3,2026-07-01T19:18:30Z,4939,Crown House Brighton - Classic Plus Studio Sea View - 25/26 - 28/02 - 18wk 2026,2025 / 2026,285,true,2026-02-28,2026-07-04,18,0,https://prestige.hfs.bookings.basepms.com/?city=Brighton&property=Crown+House+Brighton&roomType=Classic+Plus+Studio+Sea+View&tenancyLength=18+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:16.000000Z,
Prestige Student Living,Crown House,Brighton,Classic Studio,1,2026-07-01T19:18:30Z,4933,Crown House Brighton - Classic Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,245,true,2026-09-12,2027-09-04,51,51,https://prestige.hfs.bookings.basepms.com/?city=Brighton&property=Crown+House+Brighton&roomType=Classic+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Homes for Students,Crown House,Reading,Classic Studio,2,2026-07-01T19:18:30Z,4891,Crown House Reading - Classic Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,305,true,2026-09-12,2027-09-04,51,51,https://hfs.bookings.basepms.com/?city=Reading&property=Crown+House+Reading&roomType=Classic+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-03-01T17:46:15.000000Z,
Homes for Students,Crown House,Reading,Classic Studio,2,2026-07-01T19:18:30Z,4893,Crown House Reading - Classic Studio - 26/27 - 12/09 - 44wk 2026,2026 / 2027,309,true,2026-09-12,2027-07-17,44,44,https://hfs.bookings.basepms.com/?city=Reading&property=Crown+House+Reading&roomType=Classic+Studio&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-03-01T17:46:15.000000Z,
Prestige Student Living,Crown House,Brighton,Club Studio,2,2026-07-01T19:18:30Z,4934,Crown House Brighton - Club Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,255,true,2026-09-12,2027-09-04,51,51,https://prestige.hfs.bookings.basepms.com/?city=Brighton&property=Crown+House+Brighton&roomType=Club+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Prestige Student Living,Crown House,Brighton,Club Studio,2,2026-07-01T19:18:30Z,4935,Crown House Brighton - Club Studio - 26/27 - 12/09 - 44wk 2026,2026 / 2027,265,true,2026-09-12,2027-07-17,44,44,https://prestige.hfs.bookings.basepms.com/?city=Brighton&property=Crown+House+Brighton&roomType=Club+Studio&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Prestige Student Living,Crown House,Sheffield,Crown Studio,2,2026-07-01T19:18:30Z,4888,Crown House - Crown Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,165,true,2026-09-12,2027-09-04,51,51,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Crown+House&roomType=Crown+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Prestige Student Living,Crown House,Sheffield,Crown Studio,2,2026-07-01T19:18:30Z,4889,Crown House - Crown Studio - 26/27 - 12/09 - 44wk 2026,2026 / 2027,175,true,2026-09-12,2027-07-17,44,44,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Crown+House&roomType=Crown+Studio&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Prestige Student Living,Crown House,Sheffield,Luxury Plus Studio,2,2026-07-01T19:18:30Z,4882,Crown House - Luxury Plus Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,199,true,2026-09-12,2027-09-04,51,51,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Crown+House&roomType=Luxury+Plus+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Prestige Student Living,Crown House,Sheffield,Luxury Plus Studio,2,2026-07-01T19:18:30Z,4883,Crown House - Luxury Plus Studio - 26/27 - 12/09 - 44wk 2026,2026 / 2027,209,true,2026-09-12,2027-07-17,44,44,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Crown+House&roomType=Luxury+Plus+Studio&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Prestige Student Living,Crown House,Brighton,Luxury Studio,2,2026-07-01T19:18:30Z,4949,Crown House Brighton - Luxury Studio - 25/26 - 28/02 - 18wk 2026,2025 / 2026,320,true,2026-02-28,2026-07-04,18,0,https://prestige.hfs.bookings.basepms.com/?city=Brighton&property=Crown+House+Brighton&roomType=Luxury+Studio&tenancyLength=18+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:16.000000Z,
Prestige Student Living,Crown House,Brighton,Luxury Studio,2,2026-07-01T19:18:30Z,4951,Crown House Brighton - Luxury Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,0,true,2026-09-12,2027-09-04,51,51,https://prestige.hfs.bookings.basepms.com/?city=Brighton&property=Crown+House+Brighton&roomType=Luxury+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Prestige Student Living,Crown House,Sheffield,Luxury Studio,4,2026-07-01T19:18:30Z,4826,Crown House - Luxury Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,190,true,2026-09-12,2027-09-04,51,51,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Crown+House&roomType=Luxury+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Prestige Student Living,Crown House,Sheffield,Luxury Studio,4,2026-07-01T19:18:30Z,4827,Crown House - Luxury Studio - 26/27 - 12/09 - 44wk 2026,2026 / 2027,199,true,2026-09-12,2027-07-17,44,44,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Crown+House&roomType=Luxury+Studio&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Prestige Student Living,Crown House,Sheffield,Luxury Studio,4,2026-07-01T19:18:30Z,4823,Crown House - Luxury Studio - 25/26 - 28/02 - 20wk 2026,2025 / 2026,219,true,2026-02-28,2026-07-18,20,2,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Crown+House&roomType=Luxury+Studio&tenancyLength=20+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:16.000000Z,
Prestige Student Living,Crown House,Sheffield,Luxury Studio,4,2026-07-01T19:18:30Z,4824,Crown House - Luxury Studio - 25/26 - 28/02 - 27wk 2026,2025 / 2026,199,true,2026-02-28,2026-09-05,27,9,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Crown+House&roomType=Luxury+Studio&tenancyLength=27+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:16.000000Z,
Prestige Student Living,Crown House,Brighton,Luxury Studio – Sea View,2,2026-07-01T19:18:30Z,7575,Crown House Brighton - Luxury Studio - 26/27 - 12/09 - 44wk 2026,2026 / 2027,305,true,2026-09-12,2027-07-17,44,44,https://prestige.hfs.bookings.basepms.com/?city=Brighton&property=Crown+House+Brighton&roomType=Luxury+Studio+-+Sea+View&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:30.000000Z,
Prestige Student Living,Crown House,Brighton,Luxury Studio – Sea View,2,2026-07-01T19:18:30Z,4945,Crown House Brighton - Luxury Studio - Sea View - 26/27 - 12/09 - 51wk 2026,2026 / 2027,0,true,2026-09-12,2027-09-04,51,51,https://prestige.hfs.bookings.basepms.com/?city=Brighton&property=Crown+House+Brighton&roomType=Luxury+Studio+-+Sea+View&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Homes for Students,Crown House,Reading,One Bed Flat,1,2026-07-01T19:18:30Z,4890,Crown House Reading - One Bed Flat - 26/27 - 12/09 - 51wk 2026,2026 / 2027,309,true,2026-09-12,2027-09-04,51,51,https://hfs.bookings.basepms.com/?city=Reading&property=Crown+House+Reading&roomType=One+Bed+Flat&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Prestige Student Living,Crown House,Sheffield,Premium 1 Bedroom Apartment,1,2026-07-01T19:18:30Z,4886,Crown House - Premium 1 Bedroom Apartment - 26/27 - 12/09 - 51wk 2026,2026 / 2027,270,true,2026-09-12,2027-09-04,51,51,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Crown+House&roomType=Premium+1+Bedroom+Apartment&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-03-01T17:44:56.000000Z,
Prestige Student Living,Crown House,Brighton,Premium Plus Studio,3,2026-07-01T19:18:30Z,4936,Crown House Brighton - Premium Plus Studio - 25/26 - 28/02 - 18wk 2026,2025 / 2026,295,true,2026-02-28,2026-07-04,18,0,https://prestige.hfs.bookings.basepms.com/?city=Brighton&property=Crown+House+Brighton&roomType=Premium+Plus+Studio&tenancyLength=18+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:16.000000Z,
Prestige Student Living,Crown House,Brighton,Premium Plus Studio,3,2026-07-01T19:18:30Z,7576,Crown House Brighton - Premium Plus Studio - 26/27 - 12/09 - 44wk 2026,2026 / 2027,285,true,2026-09-12,2027-07-17,44,44,https://prestige.hfs.bookings.basepms.com/?city=Brighton&property=Crown+House+Brighton&roomType=Premium+Plus+Studio&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-29T13:54:46.000000Z,
