brand_name,property,city,room_type,available_contracts,quantity_available,run_time,instalment_id,name,academic_year,price,available,bookable,Contact Form URL,start_date,end_date,contract_length,weeks_remaining,base_hub_url,updated_at,pricing_updated_at
Prestige Student Living,Straits Meadow,Edinburgh,Premium Plus Studio (21-24m2),6,,2026-07-13T18:55:35Z,1524,Straits Meadow - Premium Plus Studio - 25/26 - 28/02 - 6wk 2026,2025 / 2026,185,true,Disabled,-,2026-02-28,2026-04-11,6,0,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Meadow&roomType=Premium+Plus+Studio+%2821-24m2%29&tenancyLength=6+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:19.000000Z,
Prestige Student Living,Straits Meadow,Edinburgh,Premium Plus Studio (21-24m2),6,,2026-07-13T18:55:35Z,1525,Straits Meadow - Premium Plus Studio - 25/26 - 28/02 - 20wk 2026,2025 / 2026,185,true,Disabled,-,2026-02-28,2026-07-18,20,1,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Meadow&roomType=Premium+Plus+Studio+%2821-24m2%29&tenancyLength=20+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:18.000000Z,
Prestige Student Living,Straits Meadow,Edinburgh,Premium Plus Studio (21-24m2),6,,2026-07-13T18:55:35Z,1526,Straits Meadow - Premium Plus Studio - 25/26 - 28/02 - 26wk 2026,2025 / 2026,185,true,Disabled,-,2026-02-28,2026-08-29,26,7,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Meadow&roomType=Premium+Plus+Studio+%2821-24m2%29&tenancyLength=26+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:18.000000Z,
Prestige Student Living,Straits Meadow,Edinburgh,Premium Plus Studio (21-24m2),6,,2026-07-13T18:55:35Z,6037,Straits Meadow - Premium Plus Studio - 26/27 - 05/09 - 51wk 2026,2026 / 2027,285,true,Enabled,-,2026-09-05,2027-08-28,51,51,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Meadow&roomType=Premium+Plus+Studio+%2821-24m2%29&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:28.000000Z,
Prestige Student Living,Straits Meadow,Edinburgh,Premium Plus Studio (21-24m2),6,,2026-07-13T18:55:35Z,6038,Straits Meadow - Premium Plus Studio - 26/27 - 05/09 - 44wk 2026,2026 / 2027,290,true,Enabled,-,2026-09-05,2027-07-10,44,44,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Meadow&roomType=Premium+Plus+Studio+%2821-24m2%29&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:28.000000Z,
Prestige Student Living,Straits Meadow,Edinburgh,Premium Plus Studio (21-24m2),6,,2026-07-13T18:55:35Z,9620,Straits Meadow - Premium Plus Studio - 26/27 - 05/09 - 17wk 2026,2026 / 2027,295,true,Enabled,-,2026-09-05,2027-01-02,17,17,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Meadow&roomType=Premium+Plus+Studio+%2821-24m2%29&tenancyLength=17+weeks&academicYear=2026+%2F+2027,2026-06-29T14:08:31.000000Z,
Prestige Student Living,Straits Meadow,Edinburgh,Premium Studio (20m2),7,,2026-07-13T18:55:35Z,1518,Straits Meadow - Premium Studio - 25/26 - 28/02 - 6wk 2026,2025 / 2026,180,true,Disabled,-,2026-02-28,2026-04-11,6,0,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Meadow&roomType=Premium+Studio+%2820m2%29&tenancyLength=6+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:19.000000Z,
Prestige Student Living,Straits Meadow,Edinburgh,Premium Studio (20m2),7,,2026-07-13T18:55:35Z,1519,Straits Meadow - Premium Studio - 25/26 - 28/02 - 20wk 2026,2025 / 2026,180,true,Disabled,-,2026-02-28,2026-07-18,20,1,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Meadow&roomType=Premium+Studio+%2820m2%29&tenancyLength=20+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:18.000000Z,
Prestige Student Living,Straits Meadow,Edinburgh,Premium Studio (20m2),7,,2026-07-13T18:55:35Z,1520,Straits Meadow - Premium Studio - 25/26 - 28/02 - 26wk 2026,2025 / 2026,180,true,Disabled,-,2026-02-28,2026-08-29,26,7,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Meadow&roomType=Premium+Studio+%2820m2%29&tenancyLength=26+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:18.000000Z,
Prestige Student Living,Straits Meadow,Edinburgh,Premium Studio (20m2),7,,2026-07-13T18:55:35Z,6034,Straits Meadow - Premium Studio - 26/27 - 05/09 - 51wk 2026,2026 / 2027,270,true,Enabled,-,2026-09-05,2027-08-28,51,51,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Meadow&roomType=Premium+Studio+%2820m2%29&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:28.000000Z,
Prestige Student Living,Straits Meadow,Edinburgh,Premium Studio (20m2),7,,2026-07-13T18:55:35Z,9618,Straits Meadow - Premium Studio - 26/27 - 05/09 - 17wk 2026,2026 / 2027,275,true,Enabled,-,2026-09-05,2027-01-02,17,17,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Meadow&roomType=Premium+Studio+%2820m2%29&tenancyLength=17+weeks&academicYear=2026+%2F+2027,2026-06-29T14:08:30.000000Z,
Prestige Student Living,Straits Meadow,Edinburgh,Premium Studio (20m2),7,,2026-07-13T18:55:35Z,6036,Straits Meadow - Premium Studio - 26/27 - 05/09 - 39wk 2026,2026 / 2027,275,true,,,2026-09-05,2027-06-05,39,39,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Meadow&roomType=Premium+Studio+%2820m2%29&tenancyLength=39+weeks&academicYear=2026+%2F+2027,2026-06-26T11:56:04.000000Z,
Prestige Student Living,Straits Meadow,Edinburgh,Premium Studio (20m2),7,,2026-07-13T18:55:35Z,6035,Straits Meadow - Premium Studio - 26/27 - 05/09 - 44wk 2026,2026 / 2027,275,true,Enabled,-,2026-09-05,2027-07-10,44,44,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Meadow&roomType=Premium+Studio+%2820m2%29&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-07-02T09:53:17.000000Z,
Prestige Student Living,Straits Mile,Edinburgh,Classic Plus Studio,2,,2026-07-13T18:55:35Z,8145,Straits Mile - Classic Plus Studio - 26/27 - 05/09 - 51wk 2026,2026 / 2027,325,true,,,2026-09-05,2027-08-28,51,51,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Mile&roomType=Classic+Plus+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-05-08T14:10:45.000000Z,
Prestige Student Living,Straits Mile,Edinburgh,Classic Plus Studio,2,,2026-07-13T18:55:35Z,8147,Straits Mile - Classic Plus Studio - 26/27 - 05/09 - 44wk 2026,2026 / 2027,315,true,,,2026-09-05,2027-07-10,44,44,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Mile&roomType=Classic+Plus+Studio&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:30.000000Z,
Prestige Student Living,Straits Mile,Edinburgh,Classic Plus Studio,2,,2026-07-13T18:55:35Z,8148,Straits Mile - Classic Plus Studio - 26/27 - 05/09 - 39wk 2026,2026 / 2027,0,false,,,2026-09-05,2027-06-05,39,39,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Mile&roomType=Classic+Plus+Studio&tenancyLength=39+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:30.000000Z,
Prestige Student Living,Straits Mile,Edinburgh,Classic Studio,0,10,2026-07-13T18:55:35Z,8143,Straits Mile - Classic Studio - 26/27 - 05/09 - 51wk 2026,2026 / 2027,0,false,Disabled,-,2026-09-05,2027-08-28,51,51,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Mile&roomType=Classic+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:30.000000Z,
Prestige Student Living,Straits Mile,Edinburgh,Classic Studio,0,10,2026-07-13T18:55:35Z,8144,Straits Mile - Classic Studio - 26/27 - 05/09 - 44wk 2026,2026 / 2027,299,false,Disabled,-,2026-09-05,2027-07-10,44,44,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Mile&roomType=Classic+Studio&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:30.000000Z,
Prestige Student Living,Straits Mile,Edinburgh,Deluxe Studio,3,10,2026-07-13T18:55:35Z,8151,Straits Mile - Deluxe Studio - 26/27 - 05/09 - 51wk 2026,2026 / 2027,385,true,Enabled,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Mile&roomType=Deluxe+Studio&tenancyLength=51+weeks&academicYear=2026%20/%202027,2026-09-05,2027-08-28,51,51,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Mile&roomType=Deluxe+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:30.000000Z,
Prestige Student Living,Straits Mile,Edinburgh,Deluxe Studio,3,10,2026-07-13T18:55:35Z,8152,Straits Mile - Deluxe Studio - 26/27 - 05/09 - 44wk 2026,2026 / 2027,395,true,Enabled,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Mile&roomType=Deluxe+Studio&tenancyLength=44+weeks&academicYear=2026%20/%202027,2026-09-05,2027-07-10,44,44,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Mile&roomType=Deluxe+Studio&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:30.000000Z,
Prestige Student Living,Straits Mile,Edinburgh,Deluxe Studio,3,10,2026-07-13T18:55:35Z,8153,Straits Mile - Deluxe Studio - 26/27 - 05/09 - 39wk 2026,2026 / 2027,405,true,Enabled,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Mile&roomType=Deluxe+Studio&tenancyLength=39+weeks&academicYear=2026%20/%202027,2026-09-05,2027-06-05,39,39,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Mile&roomType=Deluxe+Studio&tenancyLength=39+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:30.000000Z,
Prestige Student Living,Straits Mile,Edinburgh,Loft Apartment,3,10,2026-07-13T18:55:35Z,9887,Straits Mile - Loft Apartment - 26/27 - 05/09 - 51wk 2026,2026 / 2027,470,true,Enabled,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Mile&roomType=Loft+Apartment&tenancyLength=51+weeks&academicYear=2026%20/%202027,2026-09-05,2027-08-28,51,51,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Mile&roomType=Loft+Apartment&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-07-03T12:54:51.000000Z,
Prestige Student Living,Straits Mile,Edinburgh,Loft Apartment,3,10,2026-07-13T18:55:35Z,9888,Straits Mile - Loft Apartment - 26/27 - 05/09 - 44wk 2026,2026 / 2027,485,true,Enabled,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Mile&roomType=Loft+Apartment&tenancyLength=44+weeks&academicYear=2026%20/%202027,2026-09-05,2027-07-10,44,44,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Mile&roomType=Loft+Apartment&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-07-03T12:54:51.000000Z,
Prestige Student Living,Straits Mile,Edinburgh,Loft Apartment,3,10,2026-07-13T18:55:35Z,9886,Straits Mile - Loft Apartment - 26/27 - 12/09 - 51wk 2026,2026 / 2027,470,true,Disabled,-,2026-09-12,2027-09-04,51,51,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Mile&roomType=Loft+Apartment&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-07-03T12:54:51.000000Z,
Prestige Student Living,Straits Mile,Edinburgh,Platinum Studio,1,10,2026-07-13T18:55:35Z,8157,Straits Mile - Platinum Studio - 26/27 - 05/09 - 51wk 2026,2026 / 2027,485,true,Enabled,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Mile&roomType=Platinum+Studio&tenancyLength=51+weeks&academicYear=2026%20/%202027,2026-09-05,2027-08-28,51,51,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Mile&roomType=Platinum+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:30.000000Z,
Prestige Student Living,Straits Mile,Edinburgh,Premium Studio,2,10,2026-07-13T18:55:35Z,8149,Straits Mile - Premium Studio - 26/27 - 05/09 - 51wk 2026,2026 / 2027,365,true,Enabled,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Mile&roomType=Premium+Studio&tenancyLength=51+weeks&academicYear=2026%20/%202027,2026-09-05,2027-08-28,51,51,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Mile&roomType=Premium+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:30.000000Z,
Prestige Student Living,Straits Mile,Edinburgh,Premium Studio,2,10,2026-07-13T18:55:35Z,8150,Straits Mile - Premium Studio - 26/27 - 05/09 - 44wk 2026,2026 / 2027,375,true,Enabled,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Mile&roomType=Premium+Studio&tenancyLength=44+weeks&academicYear=2026%20/%202027,2026-09-05,2027-07-10,44,44,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Mile&roomType=Premium+Studio&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:30.000000Z,
Prestige Student Living,Straits Mile,Edinburgh,Superior Studio,2,10,2026-07-13T18:55:35Z,8154,Straits Mile - Superior Studio - 26/27 - 05/09 - 51wk 2026,2026 / 2027,405,true,Enabled,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Mile&roomType=Superior+Studio&tenancyLength=51+weeks&academicYear=2026%20/%202027,2026-09-05,2027-08-28,51,51,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Mile&roomType=Superior+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:30.000000Z,
Prestige Student Living,Straits Mile,Edinburgh,Superior Studio,2,10,2026-07-13T18:55:35Z,8155,Straits Mile - Superior Studio - 26/27 - 05/09 - 44wk 2026,2026 / 2027,415,true,Enabled,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Mile&roomType=Superior+Studio&tenancyLength=44+weeks&academicYear=2026%20/%202027,2026-09-05,2027-07-10,44,44,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Mile&roomType=Superior+Studio&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:30.000000Z,
Prestige Student Living,Straits Place,Edinburgh,Accessible Studio,1,10,2026-07-13T18:55:35Z,8557,Straits Place - Classic Plus Studio - 25/26 - 01/06 - 4wk 2026,2025 / 2026,350,true,Disabled,-,2026-06-01,2026-06-29,4,0,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Place&roomType=Accessible+Studio&tenancyLength=4+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:31.000000Z,
Prestige Student Living,Straits Place,Edinburgh,Accessible Studio,1,10,2026-07-13T18:55:35Z,8286,Straits Place - Classic Plus Studio - 25/26 - 01/06 - 8wk 2026,2025 / 2026,350,false,Disabled,-,2026-06-01,2026-07-27,8,2,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Place&roomType=Accessible+Studio&tenancyLength=8+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:30.000000Z,
Prestige Student Living,Straits Place,Edinburgh,Accessible Studio,1,10,2026-07-13T18:55:35Z,8287,Straits Place - Classic Plus Studio - 25/26 - 01/06 - 12wk 2026,2025 / 2026,350,false,Disabled,-,2026-06-01,2026-08-24,12,6,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Place&roomType=Accessible+Studio&tenancyLength=12+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:30.000000Z,
Prestige Student Living,Straits Place,Edinburgh,Accessible Studio,1,10,2026-07-13T18:55:35Z,8558,Straits Place - Classic Plus Studio - 25/26 - 22/06 - 4wk 2026,2025 / 2026,350,false,Disabled,-,2026-06-22,2026-07-20,4,1,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Place&roomType=Accessible+Studio&tenancyLength=4+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:31.000000Z,
Prestige Student Living,Straits Place,Edinburgh,Accessible Studio,1,10,2026-07-13T18:55:35Z,8559,Straits Place - Classic Plus Studio - 25/26 - 22/06 - 8wk 2026,2025 / 2026,350,false,Disabled,-,2026-06-22,2026-08-17,8,5,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Place&roomType=Accessible+Studio&tenancyLength=8+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:31.000000Z,
Prestige Student Living,Straits Place,Edinburgh,Accessible Studio,1,10,2026-07-13T18:55:35Z,8561,Straits Place - Classic Plus Studio - 25/26 - 25/06 - 8wk 2026,2025 / 2026,350,false,Disabled,-,2026-06-25,2026-08-20,8,5,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Place&roomType=Accessible+Studio&tenancyLength=8+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:31.000000Z,
Prestige Student Living,Straits Place,Edinburgh,Accessible Studio,1,10,2026-07-13T18:55:35Z,8562,Straits Place - Classic Plus Studio - 25/26 - 25/06 - 10wk 2026,2025 / 2026,350,false,Disabled,-,2026-06-25,2026-09-03,10,7,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Place&roomType=Accessible+Studio&tenancyLength=10+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:31.000000Z,
Prestige Student Living,Straits Place,Edinburgh,Accessible Studio,1,10,2026-07-13T18:55:35Z,8560,Straits Place - Classic Plus Studio - 25/26 - 25/06 - 4wk 2026,2025 / 2026,350,false,Disabled,-,2026-06-26,2026-07-24,4,1,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Place&roomType=Accessible+Studio&tenancyLength=4+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:31.000000Z,
Prestige Student Living,Straits Place,Edinburgh,Classic Plus Studio,20,,2026-07-13T18:55:35Z,6940,Straits Place - Classic Studio - 25/26 - 01/06 - 8wk 2026,2025 / 2026,340,true,,,2026-06-01,2026-07-27,8,2,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Place&roomType=Classic+Plus+Studio&tenancyLength=8+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:28.000000Z,
Prestige Student Living,Straits Place,Edinburgh,Classic Plus Studio,20,,2026-07-13T18:55:35Z,6941,Straits Place - Classic Studio - 25/26 - 01/06 - 12wk 2026,2025 / 2026,340,true,,,2026-06-01,2026-08-24,12,6,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Place&roomType=Classic+Plus+Studio&tenancyLength=12+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:28.000000Z,
Prestige Student Living,Straits Place,Edinburgh,Classic Plus Studio,20,,2026-07-13T18:55:35Z,8551,Straits Place - Classic Studio - 25/26 - 01/06 - 4wk 2026,2025 / 2026,340,true,,,2026-06-01,2026-06-29,4,0,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Place&roomType=Classic+Plus+Studio&tenancyLength=4+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:31.000000Z,
Prestige Student Living,Straits Place,Edinburgh,Classic Plus Studio,20,,2026-07-13T18:55:35Z,8552,Straits Place - Classic Studi - 25/26 - 22/06 - 4wk 2026,2025 / 2026,340,true,,,2026-06-22,2026-07-20,4,1,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Place&roomType=Classic+Plus+Studio&tenancyLength=4+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:31.000000Z,
Prestige Student Living,Straits Place,Edinburgh,Classic Plus Studio,20,,2026-07-13T18:55:35Z,8553,Straits Place - Classic Studio - 25/26 - 22/06 - 8wk 2026,2025 / 2026,340,true,,,2026-06-22,2026-08-17,8,5,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Place&roomType=Classic+Plus+Studio&tenancyLength=8+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:31.000000Z,
Prestige Student Living,Straits Place,Edinburgh,Classic Plus Studio,20,,2026-07-13T18:55:35Z,8555,Straits Place - Classic Studio - 25/26 - 25/06 - 8wk 2026,2025 / 2026,340,true,Enabled,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Place&roomType=Classic+Studio&tenancyLength=8+weeks&academicYear=2025%20/%202026,2026-06-25,2026-08-20,8,5,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Place&roomType=Classic+Plus+Studio&tenancyLength=8+weeks&academicYear=2025+%2F+2026,2026-06-29T14:11:19.000000Z,
Prestige Student Living,Straits Place,Edinburgh,Classic Plus Studio,20,,2026-07-13T18:55:35Z,8556,Straits Place - Classic Studio - 25/26 - 25/06 - 10wk 2026,2025 / 2026,340,true,Enabled,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Place&roomType=Classic+Studio&tenancyLength=10+weeks&academicYear=2025%20/%202026,2026-06-25,2026-09-03,10,7,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Place&roomType=Classic+Plus+Studio&tenancyLength=10+weeks&academicYear=2025+%2F+2026,2026-06-29T14:10:58.000000Z,
Prestige Student Living,Straits Place,Edinburgh,Classic Plus Studio,20,,2026-07-13T18:55:35Z,8554,Straits Place - Classic Studio - 25/26 - 25/06 - 4wk 2026,2025 / 2026,340,true,Disabled,-,2026-06-26,2026-07-24,4,1,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Place&roomType=Classic+Plus+Studio&tenancyLength=4+weeks&academicYear=2025+%2F+2026,2026-06-29T14:12:04.000000Z,
Prestige Student Living,Straits Place,Edinburgh,Classic Plus Studio,20,,2026-07-13T18:55:35Z,8119,Straits Place - Classic Plus Studio - 26/27 - 05/09 - 51wk 2026,2026 / 2027,350,true,,,2026-09-05,2027-08-28,51,51,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Place&roomType=Classic+Plus+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-25T09:27:49.000000Z,
Prestige Student Living,Straits Place,Edinburgh,Classic Plus Studio,20,,2026-07-13T18:55:35Z,8120,Straits Place - Classic Plus Studio - 26/27 - 05/09 - 44wk 2026,2026 / 2027,365,true,,,2026-09-05,2027-07-10,44,44,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Place&roomType=Classic+Plus+Studio&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-25T09:27:58.000000Z,
